media,record,scene,translation_rows,used_hangul,common_glyphs,common_glyph_count,new_glyphs,new_glyph_count,glyph_add_bytes,existing_local_slots,existing_dead_slots,newly_freed_slots,glyph_reclaim_bytes,donor_reclaim_bytes,string_reclaim_bytes,appended_glyph_count,appended_glyph_bytes,string_delta_bytes,string_increase_bytes,text_overflow_bytes,internal_slack_bytes,record_growth_bytes,final_headroom,overflow_bytes,row_ids,confidence,scene_pad_budget,scene_total_growth,scene_final_headroom,scene_overflow_bytes,gcx,pinned_record,string_region_bytes,layout_policy,records,translation_records
codec,,,5,가개것게다대된로를마만무밀발번상선손스쓰야어에용으을이임입장재전제조주지총취탄톤피하한해,가개것게다대로를마만무번상스야어에으을이임입제조지하한해,28,된밀발선손쓰용장재전주총취탄톤피,16,1024,0,0,0,0,0,121,16,1024,-121,0,,,,0,903,codec:297:12|codec:297:9|codec:297:4|codec:297:6|codec:297:16,confirmed_binary_and_builder_logic,,,,,297,no,4484,per_gcx_size_preserved; no record relocation,,
codec,,,2,고군그래를쓰야이있,고군그래를야이있,8,쓰,1,64,0,0,0,0,0,15,1,64,-15,0,,,,0,49,codec:298:3|codec:298:4,confirmed_binary_and_builder_logic,,,,,298,no,1424,per_gcx_size_preserved; no record relocation,,
codec,,,2,것게그기는대도드만쉽아알정하휴,것게그기는대도드만아알정하,13,쉽휴,2,128,0,0,0,0,0,22,2,128,-22,0,,,,0,106,codec:300:6|codec:300:12,confirmed_binary_and_builder_logic,,,,,300,no,4192,per_gcx_size_preserved; no record relocation,,
codec,,,1,같것견군를발신요하,같것군를요하,6,견발신,3,192,0,0,0,0,0,10,3,192,-10,0,,,,0,182,codec:301:3,confirmed_binary_and_builder_logic,,,,,301,no,2704,per_gcx_size_preserved; no record relocation,,
codec,,,1,갖계고군를시요잡지,계고군를시요잡지,8,갖,1,64,0,0,0,0,0,3,1,64,-3,0,,,,0,61,codec:302:3,confirmed_binary_and_builder_logic,,,,,302,no,1848,per_gcx_size_preserved; no record relocation,,
codec,,,1,경계고군사시쌍안요용을하,계고군사시안요을하,9,경쌍용,3,192,0,0,0,0,0,3,3,192,-3,0,,,,0,189,codec:303:3,confirmed_binary_and_builder_logic,,,,,303,no,1960,per_gcx_size_preserved; no record relocation,,
codec,,,1,걱기련마억은정해훈,기마은정해,5,걱련억훈,4,256,0,0,0,0,0,11,4,256,-11,0,,,,0,245,codec:309:8,confirmed_binary_and_builder_logic,,,,,309,no,1888,per_gcx_size_preserved; no record relocation,,
codec,,,3,긴사실안어장지했,사안어지,4,긴실장했,4,256,0,0,0,0,0,35,4,256,-35,0,,,,0,221,codec:313:9|codec:313:20|codec:313:8,confirmed_binary_and_builder_logic,,,,,313,no,1564,per_gcx_size_preserved; no record relocation,,
codec,,,1,기로무선위으장택,기로무위으,5,선장택,3,192,0,0,0,0,0,28,3,192,-28,0,,,,0,164,codec:314:4,confirmed_binary_and_builder_logic,,,,,314,no,1760,per_gcx_size_preserved; no record relocation,,
codec,,,2,그래안어없요전혀,그래안어없요,6,전혀,2,128,0,0,0,0,0,0,2,128,4,4,,,,0,132,codec:317:13|codec:317:10,confirmed_binary_and_builder_logic,,,,,317,no,1552,per_gcx_size_preserved; no record relocation,,
codec,,,2,고년단독돌뭐사의이입잠장전점지충,고돌뭐사의이입점지,9,년단독잠장전충,7,448,0,0,0,0,0,33,7,448,-33,0,,,,0,415,codec:318:8|codec:318:3,confirmed_binary_and_builder_logic,,,,,318,no,2064,per_gcx_size_preserved; no record relocation,,
codec,,,1,고관기동라먼면몸보숨을저적찰해행,고기라면보을저적해행,10,관동먼몸숨찰,6,384,0,0,0,0,0,48,6,384,-48,0,,,,0,336,codec:319:3,confirmed_binary_and_builder_logic,,,,,319,no,2108,per_gcx_size_preserved; no record relocation,,
codec,,,1,고다비을이있장적죠하했,고다을이있적하,7,비장죠했,4,256,0,0,0,0,0,21,4,256,-21,0,,,,0,235,codec:324:3,confirmed_binary_and_builder_logic,,,,,324,no,1632,per_gcx_size_preserved; no record relocation,,
codec,,,1,갖고다도를있적지했,고다도를있적지,7,갖했,2,128,0,0,0,0,0,28,2,128,-28,0,,,,0,100,codec:326:3,confirmed_binary_and_builder_logic,,,,,326,no,1696,per_gcx_size_preserved; no record relocation,,
codec,,,3,거고곤까나너니담라를리머배셨습아야요우있잖피하했,거고까나니라를리머습아야요우있하,16,곤너담배셨잖피했,8,512,0,0,0,0,0,2,8,512,-2,0,,,,0,510,codec:328:3|codec:328:10|codec:328:6,confirmed_binary_and_builder_logic,,,,,328,no,2940,per_gcx_size_preserved; no record relocation,,
codec,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,6,6,,,,0,6,codec:330:2,confirmed_binary_and_builder_logic,,,,,330,no,52,per_gcx_size_preserved; no record relocation,,
codec,,,2,군꼭는니다를비서에요입장제품필한했현,군는니다를서에요입제필한,12,꼭비장품했현,6,384,0,0,0,0,0,19,6,384,-19,0,,,,0,365,codec:331:3|codec:331:4,confirmed_binary_and_builder_logic,,,,,331,no,2192,per_gcx_size_preserved; no record relocation,,
codec,,,2,개고금기나는든라면무발서아야엇여을이있중지직하,개고금기나는라면무서아야여을이있지하,18,든발엇중직,5,320,0,0,0,0,0,42,5,320,-42,0,,,,0,278,codec:336:5|codec:336:3,confirmed_binary_and_builder_logic,,,,,336,no,3036,per_gcx_size_preserved; no record relocation,,
codec,,,2,강기럼력면무보쓰야여요잘처한,기면무보야여요잘한,9,강럼력쓰처,5,320,0,0,0,0,0,46,5,320,-46,0,,,,0,274,codec:337:9|codec:337:6,confirmed_binary_and_builder_logic,,,,,337,no,1756,per_gcx_size_preserved; no record relocation,,
codec,,,1,격때을저조준총할,때을저조할,5,격준총,3,192,0,0,0,0,0,8,3,192,-8,0,,,,0,184,codec:338:3,confirmed_binary_and_builder_logic,,,,,338,no,2260,per_gcx_size_preserved; no record relocation,,
codec,,,1,군를얻었,군를었,3,얻,1,64,0,0,0,0,0,11,1,64,-11,0,,,,0,53,codec:339:3,confirmed_binary_and_builder_logic,,,,,339,no,1388,per_gcx_size_preserved; no record relocation,,
codec,,,2,게나든뭐손야어에,게나뭐야어에,6,든손,2,128,0,0,0,0,0,19,2,128,-19,1,,,,0,109,codec:343:6|codec:343:3,confirmed_binary_and_builder_logic,,,,,343,no,1468,per_gcx_size_preserved; no record relocation,,
codec,,,1,가군마방성아요이있크향,가군마방성아요이있크,10,향,1,64,0,0,0,0,0,13,1,64,-13,0,,,,0,51,codec:344:3,confirmed_binary_and_builder_logic,,,,,344,no,1768,per_gcx_size_preserved; no record relocation,,
codec,,,1,겠높려를면알이지해,겠려를면알이지해,8,높,1,64,0,0,0,0,0,32,1,64,-32,0,,,,0,32,codec:348:5,confirmed_binary_and_builder_logic,,,,,348,no,1228,per_gcx_size_preserved; no record relocation,,
codec,,,2,가걸그는도동로물뭔수야어은을있작잡장치,가그는도로물수야어은을있잡,13,걸동뭔작장치,6,384,0,0,0,0,0,35,6,384,-35,0,,,,0,349,codec:353:4|codec:353:6,confirmed_binary_and_builder_logic,,,,,353,no,2396,per_gcx_size_preserved; no record relocation,,
codec,,,1,군복약이있회,군이있,3,복약회,3,192,0,0,0,0,0,16,3,192,-16,0,,,,0,176,codec:354:3,confirmed_binary_and_builder_logic,,,,,354,no,1368,per_gcx_size_preserved; no record relocation,,
codec,,,11,가거것게격계고공군그기나내냥누니다답당도될됩들러려록르마말면번보사세수시신써않억에여요용움을응의이잊자잘정죄지치콤하합해행확,가거것게계고군그기나내니다도될들러려록르마말면번보사세수시않에여요을응의이자잘정지하해행,44,격공냥누답당됩신써억용움잊죄치콤합확,18,1152,0,0,0,0,0,57,18,1152,-57,15,,,,0,1095,codec:355:445|codec:355:1486|codec:355:90|codec:355:133|codec:355:355|codec:355:1490|codec:355:408|codec:355:191|codec:355:1122|codec:355:1475|codec:355:206,confirmed_binary_and_builder_logic,,,,,355,no,116616,per_gcx_size_preserved; no record relocation,,
codec,,,2,니독만매심없우위은조지하해험,니만심없우위은조지하해험,12,독매,2,128,0,0,0,0,0,99,2,128,-99,0,,,,0,29,codec:365:30|codec:365:11,confirmed_binary_and_builder_logic,,,,,365,no,3220,per_gcx_size_preserved; no record relocation,,
codec,,,1,라몰,라,1,몰,1,64,0,0,0,0,0,10,1,64,-10,0,,,,0,54,codec:393:14,confirmed_binary_and_builder_logic,,,,,393,no,2216,per_gcx_size_preserved; no record relocation,,
codec,,,1,군단대식욕이하,군대이하,4,단식욕,3,192,0,0,0,0,0,13,3,192,-13,0,,,,0,179,codec:399:11,confirmed_binary_and_builder_logic,,,,,399,no,2412,per_gcx_size_preserved; no record relocation,,
codec,,,2,가또럼뭐어요있처,가또뭐어요있,6,럼처,2,128,0,0,0,0,0,7,2,128,-7,0,,,,0,121,codec:402:13|codec:402:11,confirmed_binary_and_builder_logic,,,,,402,no,2992,per_gcx_size_preserved; no record relocation,,
codec,,,1,게그는데렇말했,게그는데렇말,6,했,1,64,0,0,0,0,0,8,1,64,-8,0,,,,0,56,codec:407:23,confirmed_binary_and_builder_logic,,,,,407,no,2228,per_gcx_size_preserved; no record relocation,,
codec,,,2,겠니대싫아어절,겠니대아어절,6,싫,1,64,0,0,0,0,0,2,1,64,-2,2,,,,0,62,codec:414:14|codec:414:13,confirmed_binary_and_builder_logic,,,,,414,no,2240,per_gcx_size_preserved; no record relocation,,
codec,,,1,로블야어이제지쩌,로야어이제지,6,블쩌,2,128,0,0,0,0,0,0,2,128,4,4,,,,0,132,codec:417:10,confirmed_binary_and_builder_logic,,,,,417,no,2656,per_gcx_size_preserved; no record relocation,,
codec,,,1,군상이하흠,군상이하,4,흠,1,64,0,0,0,0,0,7,1,64,-7,0,,,,0,57,codec:419:13,confirmed_binary_and_builder_logic,,,,,419,no,2056,per_gcx_size_preserved; no record relocation,,
codec,,,3,골로바응,로바응,3,골,1,64,0,0,0,0,0,4,1,64,-4,0,,,,0,60,codec:427:26|codec:427:22|codec:427:10,confirmed_binary_and_builder_logic,,,,,427,no,3012,per_gcx_size_preserved; no record relocation,,
codec,,,1,겠군그내럼몸못보알은,겠군그내못보알은,8,럼몸,2,128,0,0,0,0,0,18,2,128,-18,0,,,,0,110,codec:438:12,confirmed_binary_and_builder_logic,,,,,438,no,2784,per_gcx_size_preserved; no record relocation,,
codec,,,4,같거네는니다담롭몸배습야에연은해흡,같거네는니다습야에은해,11,담롭몸배연흡,6,384,0,0,0,0,0,7,6,384,-7,0,,,,0,377,codec:440:24|codec:440:79|codec:440:16|codec:440:28,confirmed_binary_and_builder_logic,,,,,440,no,5548,per_gcx_size_preserved; no record relocation,,
codec,,,8,가각게과나네는도라뭔생어요이있플,가게나네는도라어요이있,11,각과뭔생플,5,320,0,0,0,0,0,60,5,320,-60,0,,,,0,260,codec:441:31|codec:441:72|codec:441:16|codec:441:13|codec:441:75|codec:441:44|codec:441:17|codec:441:29,confirmed_binary_and_builder_logic,,,,,441,no,5004,per_gcx_size_preserved; no record relocation,,
codec,,,19,가거건걸게고교그기긴까나내네는니다데도두들라란람러런럼렇련로르를리마면모몰무뭐바반법보봐사생서설세셨소수습시쓸아않알앞야어없엇에여염오올요용움으은을의이인일입있잖적좋죠주줄지찾하합해행형확흔힘,가거건게고그기까나내네는니다데도들라람러런렇로르를리마면무뭐바법보봐사서설세소수습시아않알야어없에여올요으은을의이인일입있적좋줄지하해행,68,걸교긴두란럼련모몰반생셨쓸앞엇염오용움잖죠주찾합형확흔힘,28,1792,0,0,0,0,0,173,28,1792,-173,20,,,,0,1619,codec:444:480|codec:444:485|codec:444:486|codec:444:484|codec:444:482|codec:444:496|codec:444:489|codec:444:490|codec:444:487|codec:444:477|codec:444:495|codec:444:491|codec:444:492|codec:444:481|codec:444:479|codec:444:488|codec:444:483|codec:444:493|codec:444:494,confirmed_binary_and_builder_logic,,,,,444,no,173740,per_gcx_size_preserved; no record relocation,,
codec,,,1,동명물발술,명물,2,동발술,3,192,0,0,0,0,0,66,3,192,-66,0,,,,0,126,codec:445:3,confirmed_binary_and_builder_logic,,,,,445,no,1820,per_gcx_size_preserved; no record relocation,,
codec,,,2,거는섞야에연이자,거는야에이자,6,섞연,2,128,0,0,0,0,0,26,2,128,-26,0,,,,0,102,codec:451:11|codec:451:15,confirmed_binary_and_builder_logic,,,,,451,no,3184,per_gcx_size_preserved; no record relocation,,
codec,,,1,꺼내서아에은의이템,내서아에은의이,7,꺼템,2,128,0,0,0,0,0,47,2,128,-47,0,,,,0,81,codec:452:13,confirmed_binary_and_builder_logic,,,,,452,no,2500,per_gcx_size_preserved; no record relocation,,
codec,,,1,게기람려를면무사서선섹션에을의장착택하해,게기람려를면무사서션에을의하해,15,선섹장착택,5,320,0,0,0,0,0,19,5,320,-19,0,,,,0,301,codec:453:10,confirmed_binary_and_builder_logic,,,,,453,no,3920,per_gcx_size_preserved; no record relocation,,
codec,,,1,가경과능니다로방으이전정조준한합확후,가니다로방으이정조한후,11,경과능전준합확,7,448,0,0,0,0,0,1,7,448,-1,0,,,,0,447,codec:455:15,confirmed_binary_and_builder_logic,,,,,455,no,3524,per_gcx_size_preserved; no record relocation,,
codec,,,1,그때럴를써,그때럴를,4,써,1,64,0,0,0,0,0,13,1,64,-13,0,,,,0,51,codec:457:11,confirmed_binary_and_builder_logic,,,,,457,no,2980,per_gcx_size_preserved; no record relocation,,
codec,,,1,다도들류만며수썼와은의적정탄,다도들만수와은의적정,10,류며썼탄,4,256,0,0,0,0,0,59,4,256,-59,0,,,,0,197,codec:458:14,confirmed_binary_and_builder_logic,,,,,458,no,3344,per_gcx_size_preserved; no record relocation,,
codec,,,1,고려로맞요추칼,고려로요,4,맞추칼,3,192,0,0,0,0,0,7,3,192,-7,0,,,,0,185,codec:462:13,confirmed_binary_and_builder_logic,,,,,462,no,2960,per_gcx_size_preserved; no record relocation,,
codec,,,1,경는다를보입자장찾치침,는다를보입자,6,경장찾치침,5,320,0,0,0,0,0,27,5,320,-27,0,,,,0,293,codec:464:10,confirmed_binary_and_builder_logic,,,,,464,no,3288,per_gcx_size_preserved; no record relocation,,
codec,,,2,건그런방법선어없외이적피할,건그런방법어없이적할,10,선외피,3,192,0,0,0,0,0,25,3,192,-25,0,,,,0,167,codec:465:13|codec:465:11,confirmed_binary_and_builder_logic,,,,,465,no,3000,per_gcx_size_preserved; no record relocation,,
codec,,,2,감기쁨정,기정,2,감쁨,2,128,0,0,0,0,0,7,2,128,-7,0,,,,0,121,codec:466:11|codec:466:18,confirmed_binary_and_builder_logic,,,,,466,no,3052,per_gcx_size_preserved; no record relocation,,
codec,,,3,가개고다던동발식에여요이참판하했,가개고다에여요이하,9,던동발식참판했,7,448,0,0,0,0,0,80,7,448,-80,0,,,,0,368,codec:468:42|codec:468:13|codec:468:10,confirmed_binary_and_builder_logic,,,,,468,no,3936,per_gcx_size_preserved; no record relocation,,
codec,,,1,가것그나는니다대를리말무슨습시아얹에요을지크탱해했,가것그나는니다대를리말무슨습시아에요을지크해,22,얹탱했,3,192,0,0,0,0,0,9,3,192,-9,0,,,,0,183,codec:469:10,confirmed_binary_and_builder_logic,,,,,469,no,3820,per_gcx_size_preserved; no record relocation,,
codec,,,1,가고기다발송신었에의있,가고기다었에의있,8,발송신,3,192,0,0,0,0,0,20,3,192,-20,0,,,,0,172,codec:480:10,confirmed_binary_and_builder_logic,,,,,480,no,2776,per_gcx_size_preserved; no record relocation,,
codec,,,1,니다사용은을총탄합환,니다사은을,5,용총탄합환,5,320,0,0,0,0,0,0,5,320,2,2,,,,0,322,codec:481:12,confirmed_binary_and_builder_logic,,,,,481,no,2504,per_gcx_size_preserved; no record relocation,,
codec,,,1,군마얻었을총취형,군마었을,4,얻총취형,4,256,0,0,0,0,0,30,4,256,-30,0,,,,0,226,codec:483:10,confirmed_binary_and_builder_logic,,,,,483,no,2944,per_gcx_size_preserved; no record relocation,,
codec,,,1,건고녹라물손수신아약요웃을이적,건고라물수아요을이적,10,녹손신약웃,5,320,0,0,0,0,0,18,5,320,-18,0,,,,0,302,codec:485:10,confirmed_binary_and_builder_logic,,,,,485,no,2820,per_gcx_size_preserved; no record relocation,,
codec,,,1,꼭보세요지켜,보세요지,4,꼭켜,2,128,0,0,0,0,0,15,2,128,-15,0,,,,0,113,codec:488:12,confirmed_binary_and_builder_logic,,,,,488,no,2032,per_gcx_size_preserved; no record relocation,,
codec,,,2,금다만불빛세숙시요원은이익적조지해횃,금다만세숙시요원은이익적조지해,15,불빛횃,3,192,0,0,0,0,0,17,3,192,-17,0,,,,0,175,codec:492:10|codec:492:17,confirmed_binary_and_builder_logic,,,,,492,no,3484,per_gcx_size_preserved; no record relocation,,
codec,,,3,가강개건구금는니닙다도됩두로론류를물성수스쓸아의이자철체케탄,가개건금는니다도로를물성수스아의이자,18,강구닙됩두론류쓸철체케탄,12,768,0,0,0,0,0,13,12,768,-13,0,,,,0,755,codec:494:10|codec:494:18|codec:494:12,confirmed_binary_and_builder_logic,,,,,494,no,4744,per_gcx_size_preserved; no record relocation,,
codec,,,2,글당따라렀로를린마몸백불붙서수시실앞에엔의이자지,라로를마서수시에엔의이자지,13,글당따렀린몸백불붙실앞,11,704,0,0,0,0,0,81,11,704,-81,0,,,,0,623,codec:495:13|codec:495:18,confirmed_binary_and_builder_logic,,,,,495,no,3644,per_gcx_size_preserved; no record relocation,,
codec,,,2,는도랐몰물실쓰야어에은이일전줄질,는도물야어에은이일줄,10,랐몰실쓰전질,6,384,0,0,0,0,0,48,6,384,-48,0,,,,0,336,codec:497:18|codec:497:20,confirmed_binary_and_builder_logic,,,,,497,no,5284,per_gcx_size_preserved; no record relocation,,
codec,,,1,각군를생쓸이,군를이,3,각생쓸,3,192,0,0,0,0,0,11,3,192,-11,0,,,,0,181,codec:498:10,confirmed_binary_and_builder_logic,,,,,498,no,3200,per_gcx_size_preserved; no record relocation,,
codec,,,1,던져,,0,던져,2,128,0,0,0,0,0,4,2,128,-4,0,,,,0,124,codec:500:14,confirmed_binary_and_builder_logic,,,,,500,no,2536,per_gcx_size_preserved; no record relocation,,
codec,,,1,경계고군사시쌍안요용을하,계고군사시안요을하,9,경쌍용,3,192,0,0,0,0,0,7,3,192,-7,0,,,,0,185,codec:501:10,confirmed_binary_and_builder_logic,,,,,501,no,2772,per_gcx_size_preserved; no record relocation,,
codec,,,2,건군그는를말뭐봐시씀야요이하,건군그는를말뭐봐시야요이하,13,씀,1,64,0,0,0,0,0,14,1,64,-14,4,,,,0,50,codec:504:10|codec:504:17,confirmed_binary_and_builder_logic,,,,,504,no,4584,per_gcx_size_preserved; no record relocation,,
codec,,,1,는디사서어언용의제주지하해,는디사서어의제지하해,10,언용주,3,192,0,0,0,0,0,12,3,192,-12,0,,,,0,180,codec:509:14,confirmed_binary_and_builder_logic,,,,,509,no,2720,per_gcx_size_preserved; no record relocation,,
codec,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,1,1,,,,0,1,codec:510:34,confirmed_binary_and_builder_logic,,,,,510,no,4076,per_gcx_size_preserved; no record relocation,,
codec,,,1,기류수절탄,기수절,3,류탄,2,128,0,0,0,0,0,2,2,128,-2,0,,,,0,126,codec:515:10,confirmed_binary_and_builder_logic,,,,,515,no,1904,per_gcx_size_preserved; no record relocation,,
codec,,,1,니도뚫벽심으조해,니도심으조해,6,뚫벽,2,128,0,0,0,0,0,26,2,128,-26,0,,,,0,102,codec:517:12,confirmed_binary_and_builder_logic,,,,,517,no,2116,per_gcx_size_preserved; no record relocation,,
codec,,,1,과니다릅만보비슷아요이지해,니다만보아요이지해,9,과릅비슷,4,256,0,0,0,0,0,16,4,256,-16,0,,,,0,240,codec:522:10,confirmed_binary_and_builder_logic,,,,,522,no,2692,per_gcx_size_preserved; no record relocation,,
codec,,,3,개격견계공과기는니다대도되로록부사세습쓰었에였용으은이쟁적전정차탄터폭,개계기는니다대도되로록부사세습었에으은이적정터,23,격견공과쓰였용쟁전차탄폭,12,768,0,0,0,0,0,47,12,768,-47,0,,,,0,721,codec:528:12|codec:528:15|codec:528:10,confirmed_binary_and_builder_logic,,,,,528,no,4684,per_gcx_size_preserved; no record relocation,,
codec,,,2,개계글니다대두란름리많머발서세습약어에와왔은을의이자전제차쳤펼활,개계니다대리머서세습어에와왔은을의이자제,20,글두란름많발약전차쳤펼활,12,768,0,0,0,0,0,20,12,768,-20,1,,,,0,748,codec:531:11|codec:531:13,confirmed_binary_and_builder_logic,,,,,531,no,4432,per_gcx_size_preserved; no record relocation,,
codec,,,1,벌심알을조총해,심알을조해,5,벌총,2,128,0,0,0,0,0,16,2,128,-16,0,,,,0,112,codec:537:10,confirmed_binary_and_builder_logic,,,,,537,no,3204,per_gcx_size_preserved; no record relocation,,
codec,,,1,그럼로를수어으있줄총,그로를수어으있줄,8,럼총,2,128,0,0,0,0,0,19,2,128,-19,0,,,,0,109,codec:538:13,confirmed_binary_and_builder_logic,,,,,538,no,2740,per_gcx_size_preserved; no record relocation,,
codec,,,2,구니다도면부수술습어연의일있전종쩌,니다도면부수습어의일있,11,구술연전종쩌,6,384,0,0,0,0,0,11,6,384,-11,0,,,,0,373,codec:543:11|codec:543:12,confirmed_binary_and_builder_logic,,,,,543,no,3212,per_gcx_size_preserved; no record relocation,,
codec,,,2,개공그기년다대래랫비였용유은의인지폼플한항행형,개그기다대래유은의인지한행,13,공년랫비였용폼플항형,10,640,0,0,0,0,0,15,10,640,-15,0,,,,0,625,codec:548:10|codec:548:12,confirmed_binary_and_builder_logic,,,,,548,no,4240,per_gcx_size_preserved; no record relocation,,
codec,,,1,는대쓴위을장,는대위을,4,쓴장,2,128,0,0,0,0,0,30,2,128,-30,0,,,,0,98,codec:553:10,confirmed_binary_and_builder_logic,,,,,553,no,2420,per_gcx_size_preserved; no record relocation,,
codec,,,1,갖고를있지,고를있지,4,갖,1,64,0,0,0,0,0,15,1,64,-15,0,,,,0,49,codec:560:10,confirmed_binary_and_builder_logic,,,,,560,no,2476,per_gcx_size_preserved; no record relocation,,
codec,,,1,가까너려로면무버시우으이적즉,가까려로면무버시우으이적,12,너즉,2,128,0,0,0,0,0,45,2,128,-45,0,,,,0,83,codec:564:14,confirmed_binary_and_builder_logic,,,,,564,no,2824,per_gcx_size_preserved; no record relocation,,
codec,,,1,니대듣료를쓴액연자체,니대듣를자,5,료쓴액연체,5,320,0,0,0,0,0,28,5,320,-28,0,,,,0,292,codec:574:12,confirmed_binary_and_builder_logic,,,,,574,no,2464,per_gcx_size_preserved; no record relocation,,
codec,,,2,가개군기능니다던두련만모못미성소습야양에은이있준지쳤하,가개군기니다만못미성소습야에은이있지하,19,능던두련모양준쳤,8,512,0,0,0,0,0,48,8,512,-48,0,,,,0,464,codec:586:11|codec:586:17,confirmed_binary_and_builder_logic,,,,,586,no,3980,per_gcx_size_preserved; no record relocation,,
codec,,,3,겠괜농니닙다담무세슨아알에요으이일찮,겠니다무세슨아알에요으이일,13,괜농닙담찮,5,320,0,0,0,0,0,0,5,320,3,9,,,,0,323,codec:598:88|codec:598:12|codec:598:10,confirmed_binary_and_builder_logic,,,,,598,no,6408,per_gcx_size_preserved; no record relocation,,
codec,,,1,료를서설액야얻에연요은체치크탱해,를서설야에요은크해,9,료액얻연체치탱,7,448,0,0,0,0,0,21,7,448,-21,0,,,,0,427,codec:599:10,confirmed_binary_and_builder_logic,,,,,599,no,3148,per_gcx_size_preserved; no record relocation,,
codec,,,1,각건드를리면산야이조,건드를리면야이조,8,각산,2,128,0,0,0,0,0,8,2,128,-8,0,,,,0,120,codec:600:12,confirmed_binary_and_builder_logic,,,,,600,no,2528,per_gcx_size_preserved; no record relocation,,
codec,,,1,를봐써,를봐,2,써,1,64,0,0,0,0,0,4,1,64,-4,0,,,,0,60,codec:606:10,confirmed_binary_and_builder_logic,,,,,606,no,1872,per_gcx_size_preserved; no record relocation,,
codec,,,1,걸는들마만쓰지총취키,는들마만지키,6,걸쓰총취,4,256,0,0,0,0,0,26,4,256,-26,0,,,,0,230,codec:616:12,confirmed_binary_and_builder_logic,,,,,616,no,2384,per_gcx_size_preserved; no record relocation,,
codec,,,1,놈들로막아와을,들로아와을,5,놈막,2,128,0,0,0,0,0,18,2,128,-18,0,,,,0,110,codec:625:13,confirmed_binary_and_builder_logic,,,,,625,no,2396,per_gcx_size_preserved; no record relocation,,
codec,,,1,너동무반심아열이짧총해,무심아이해,5,너동반열짧총,6,384,0,0,0,0,0,43,6,384,-43,0,,,,0,341,codec:632:12,confirmed_binary_and_builder_logic,,,,,632,no,2548,per_gcx_size_preserved; no record relocation,,
codec,,,1,가격공면받으을,가면으을,4,격공받,3,192,0,0,0,0,0,10,3,192,-10,0,,,,0,182,codec:634:10,confirmed_binary_and_builder_logic,,,,,634,no,2124,per_gcx_size_preserved; no record relocation,,
codec,,,1,도돼말안정,도말안정,4,돼,1,64,0,0,0,0,0,0,1,64,1,1,,,,0,65,codec:639:15,confirmed_binary_and_builder_logic,,,,,639,no,3988,per_gcx_size_preserved; no record relocation,,
codec,,,2,것관니다달문어없에은이입장제조한현,것니다문어없에은이입제조한,13,관달장현,4,256,0,0,0,0,0,7,4,256,-7,0,,,,0,249,codec:642:16|codec:642:10,confirmed_binary_and_builder_logic,,,,,642,no,3424,per_gcx_size_preserved; no record relocation,,
codec,,,3,네는달도레사시실아안았어에요용은을이있작저지탄트피하험,네는도사시아안았어에요은을이있저지하험,19,달레실용작탄트피,8,512,0,0,0,0,0,62,8,512,-62,0,,,,0,450,codec:643:10|codec:643:17|codec:643:22,confirmed_binary_and_builder_logic,,,,,643,no,4060,per_gcx_size_preserved; no record relocation,,
codec,,,1,갖고군을있,고군을있,4,갖,1,64,0,0,0,0,0,7,1,64,-7,0,,,,0,57,codec:648:10,confirmed_binary_and_builder_logic,,,,,648,no,1928,per_gcx_size_preserved; no record relocation,,
codec,,,6,가간같거건것교구그글난능니다도독되드로를링망머문반상솜습쎄씨야약었에완요원위은의이일입적전정제창체총프한할해홀히,가간같거건것그난니다도되드로를머문상습야었에요원위은의이일입적정제프한할해히,38,교구글능독링망반솜쎄씨약완전창체총홀,18,1152,0,0,0,0,0,105,18,1152,-105,6,,,,0,1047,codec:652:10|codec:652:20|codec:652:17|codec:652:15|codec:652:32|codec:652:31,confirmed_binary_and_builder_logic,,,,,652,no,7264,per_gcx_size_preserved; no record relocation,,
codec,,,3,가거나났내는디를리말사서았어요용죠지찾트패하했,가거나내는디를리말사서았어요지하,16,났용죠찾트패했,7,448,0,0,0,0,0,11,7,448,-11,5,,,,0,437,codec:654:14|codec:654:46|codec:654:10,confirmed_binary_and_builder_logic,,,,,654,no,4016,per_gcx_size_preserved; no record relocation,,
codec,,,6,가개거겠그니다도들렇련로마만면명문발본소아어없으은을이있자적제죠중지체탄했,가개거겠그니다도들렇로마만면명문본소아어없으은을이있자적제지,30,련발죠중체탄했,7,448,0,0,0,0,0,52,7,448,-52,3,,,,0,396,codec:655:49|codec:655:12|codec:655:59|codec:655:25|codec:655:16|codec:655:26,confirmed_binary_and_builder_logic,,,,,655,no,5168,per_gcx_size_preserved; no record relocation,,
codec,,,4,각건검것과그낸는니다달도된들라로리많반보봐불색생소습써아였위으은이일입잘총해,건것그는니다도들라로리보봐소습아위으은이일입잘해,24,각검과낸달된많반불색생써였총,14,896,0,0,0,0,0,63,14,896,-63,0,,,,0,833,codec:656:20|codec:656:28|codec:656:22|codec:656:15,confirmed_binary_and_builder_logic,,,,,656,no,5636,per_gcx_size_preserved; no record relocation,,
codec,,,2,갖계고년됐성시에완은을죠첫,계고됐성시에은을,8,갖년완죠첫,5,320,0,0,0,0,0,16,5,320,-16,0,,,,0,304,codec:657:10|codec:657:12,confirmed_binary_and_builder_logic,,,,,657,no,3300,per_gcx_size_preserved; no record relocation,,
